food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEB_0235,Unniyappam,Unniyappam,Sweets & desserts,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0236,Masala chai (tea with milk & spices),Masala chai (tea with milk & spices),Beverages,portion,100,100,100,0.9,50.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #625",14.4,14.4,14.4,Medium,0.45,28.8,"Per-100g values proxy-mapped to validated source item 'Bebe Dobre Rano with Milk' (food_id=T1_0625); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0237,Ginger tea,Ginger tea,Beverages,portion,100,100,100,0.9,65.0,Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008).,4.55,4.55,4.55,Low,0.43,7.0,"Per-100g values proxy-mapped to validated source item 'Iced Tea' (food_id=WEST_IN_0265); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0238,Black tea (unsweetened),Black tea (unsweetened),Beverages,portion,100,100,100,0.9,65.0,Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008).,4.55,4.55,4.55,Low,0.43,7.0,"Per-100g values proxy-mapped to validated source item 'Iced Tea' (food_id=WEST_IN_0265); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0239,Green tea (unsweetened),Green tea (unsweetened),Beverages,portion,100,100,100,0.9,31.4,Henry et al. GI tables (non-Indian cohort),5.32,5.32,5.32,Low,0.45,16.93,"Per-100g values proxy-mapped to validated source item 'Green Gram' (food_id=NONIND_0621); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0240,Filter coffee (south Indian),Filter coffee (south Indian),Beverages,portion,100,100,100,0.9,30.0,Proxy GI anchor: milk from International GI Tables (Atkinson 2008).,0.8,0.8,0.8,Low,0.43,2.67,"Per-100g values proxy-mapped to validated source item 'Cold Coffee' (food_id=WEST_IN_0263); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=300g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0241,Instant coffee with milk,Instant coffee with milk,Beverages,portion,100,100,100,0.9,67.0,Henry et al. GI tables (non-Indian cohort),11.77,11.77,11.77,Medium,0.45,17.56,"Per-100g values proxy-mapped to validated source item 'Instant Sweet Milk Bun' (food_id=NONIND_0533); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0242,Cold coffee (sweetened),Cold coffee (sweetened),Beverages,portion,100,100,100,0.9,30.0,Proxy GI anchor: milk from International GI Tables (Atkinson 2008).,0.8,0.8,0.8,Low,0.66,2.67,"Per-100g values proxy-mapped to validated source item 'Cold Coffee' (food_id=WEST_IN_0263); mapping_score=0.67; mapping_tier=high. Converted from source serving_size_g=300g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0243,Lemon tea,Lemon tea,Beverages,portion,100,100,100,0.9,65.0,Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008).,4.55,4.55,4.55,Low,0.43,7.0,"Per-100g values proxy-mapped to validated source item 'Iced Tea' (food_id=WEST_IN_0265); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0244,Salted buttermilk (chaas),Salted buttermilk (chaas),Beverages,portion,100,100,100,0.9,20.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #491",3.73,3.73,3.73,Low,0.45,18.67,"Per-100g values proxy-mapped to validated source item 'Barley Pot Boiled in Salted Water' (food_id=T1_0491); mapping_score=0.12; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0245,Sweet lassi,Sweet lassi,Beverages,portion,100,100,100,0.9,55.0,Henry et al. GI tables (non-Indian cohort),7.33,7.33,7.33,Low,0.45,13.33,"Per-100g values proxy-mapped to validated source item 'Sweet Corn' (food_id=NONIND_0415); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0246,Salted lassi,Salted lassi,Beverages,portion,100,100,100,0.9,20.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #491",3.73,3.73,3.73,Low,0.45,18.67,"Per-100g values proxy-mapped to validated source item 'Barley Pot Boiled in Salted Water' (food_id=T1_0491); mapping_score=0.14; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0247,Mango lassi,Mango lassi,Beverages,portion,100,100,100,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 25 g available carbs (table page 21).",3.64,3.64,3.64,Low,0.64,10.4,"Per-100g values proxy-mapped to validated source item 'Mango' (food_id=IND_HENRY2021_606); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0248,Coconut water,Coconut water,Beverages,portion,100,100,100,0.9,35.0,Henry et al. GI tables (non-Indian cohort),21.61,21.61,21.61,High,0.45,61.73,"Per-100g values proxy-mapped to validated source item 'Coconut Sapsugar' (food_id=NONIND_0299); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0249,Sugarcane juice,Sugarcane juice,Beverages,portion,100,100,100,0.9,61.0,Henry et al. GI tables (non-Indian cohort),2.93,2.93,2.93,Low,0.45,4.8,"Per-100g values proxy-mapped to validated source item 'Yacon Juice' (food_id=NONIND_0277); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0250,Lassi (rose),Lassi (rose),Beverages,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0251,Aam panna,Aam panna,Beverages,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0252,Jaljeera,Jaljeera,Beverages,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0253,Nimbu pani (sweetened),Nimbu pani (sweetened),Beverages,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0254,Nimbu pani (salted),Nimbu pani (salted),Beverages,portion,100,100,100,0.9,20.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #491",3.73,3.73,3.73,Low,0.45,18.67,"Per-100g values proxy-mapped to validated source item 'Barley Pot Boiled in Salted Water' (food_id=T1_0491); mapping_score=0.12; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0255,Thandai,Thandai,Beverages,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0256,Soft drink (cola),Soft drink (cola),Beverages,portion,100,100,100,0.9,62.0,Henry et al. GI tables (non-Indian cohort),3.14,3.14,3.14,Low,0.45,5.07,"Per-100g values proxy-mapped to validated source item 'Barley Drink' (food_id=NONIND_0018); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0257,Packaged fruit juice (orange),Packaged fruit juice (orange),Beverages,portion,100,100,100,0.9,52.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 10 g available carbs (table page 21).",3.32,3.32,3.32,Low,0.45,6.38,"Per-100g values proxy-mapped to validated source item 'Orange' (food_id=IND_HENRY2021_608); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=130g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0258,Packaged fruit juice (mango),Packaged fruit juice (mango),Beverages,portion,100,100,100,0.9,32.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #865",1.04,1.04,1.04,Low,0.45,3.25,"Per-100g values proxy-mapped to validated source item 'Yoghurt Tropical Fruit Mango' (food_id=T1_0865); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0259,Milk (toned),Milk (toned),Beverages,portion,100,100,100,0.9,51.0,Proxy GI anchor: milk from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,3.67,3.67,3.67,Low,0.43,7.2,"Per-100g values proxy-mapped to validated source item 'Milk Shake' (food_id=WEST_IN_0268); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0260,Milk (full cream),Milk (full cream),Beverages,portion,100,100,100,0.9,51.0,Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). + Proxy GI anchor: milk from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,24.48,24.48,24.48,High,0.37,48.0,"Per-100g values proxy-mapped to validated source item 'Ice Cream' (food_id=WEST_IN_0251); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=50g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0261,Milk (skim),Milk (skim),Beverages,portion,100,100,100,0.9,51.0,Proxy GI anchor: milk from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,3.67,3.67,3.67,Low,0.43,7.2,"Per-100g values proxy-mapped to validated source item 'Milk Shake' (food_id=WEST_IN_0268); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0262,"Curd (dahi, plain)","Curd (dahi, plain)",Dairy,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,"Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0263,Greek yogurt (plain),Greek yogurt (plain),Dairy,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,"Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0264,Raita (boondi),Raita (boondi),Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0265,Raita (cucumber),Raita (cucumber),Dairy,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.71,11.71,11.71,Medium,0.41,16.5,"Per-100g values proxy-mapped to validated source item 'Panini Cucumber' (food_id=WEST_IN_0157); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0266,Raita (onion),Raita (onion),Dairy,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,14.2,14.2,14.2,Medium,0.41,20.0,"Per-100g values proxy-mapped to validated source item 'Onion Rings' (food_id=WEST_IN_0230); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0267,Paneer (plain),Paneer (plain),Dairy,portion,100,100,100,0.9,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.58,11.58,11.58,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0268,Tofu (plain),Tofu (plain),Dairy,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,"Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0269,Cheese slice,Cheese slice,Dairy,portion,100,100,100,0.9,95.0,Henry et al. GI tables (non-Indian cohort),60.93,60.93,60.93,High,0.45,64.13,"Per-100g values proxy-mapped to validated source item 'Cheese Bun' (food_id=NONIND_0008); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0270,Cheese spread,Cheese spread,Dairy,portion,100,100,100,0.9,95.0,Henry et al. GI tables (non-Indian cohort),60.93,60.93,60.93,High,0.45,64.13,"Per-100g values proxy-mapped to validated source item 'Cheese Bun' (food_id=NONIND_0008); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0271,Butter,Butter,Dairy,portion,100,100,100,0.9,64.7,Henry et al. GI tables (non-Indian cohort),21.59,21.59,21.59,High,0.62,33.38,"Per-100g values proxy-mapped to validated source item 'Butter Cake' (food_id=NONIND_0692); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=80g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0272,Ghee,Ghee,Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0273,Mayonnaise,Mayonnaise,Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0274,Mint chutney,Mint chutney,Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0275,Coriander chutney,Coriander chutney,Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0276,Tamarind chutney,Tamarind chutney,Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0277,Pickle (mango),Pickle (mango),Dairy,portion,100,100,100,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 25 g available carbs (table page 21).",3.64,3.64,3.64,Low,0.64,10.4,"Per-100g values proxy-mapped to validated source item 'Mango' (food_id=IND_HENRY2021_606); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0278,Pickle (lime),Pickle (lime),Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0279,Papad (roasted),Papad (roasted),Dairy,portion,100,100,100,0.9,77.0,Henry et al. GI tables (non-Indian cohort),12.94,12.94,12.94,Medium,0.62,16.8,"Per-100g values proxy-mapped to validated source item 'Luceayam Roasted' (food_id=NONIND_0551); mapping_score=0.48; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0280,Papad (fried),Papad (fried),Dairy,portion,100,100,100,0.9,69.0,Henry et al. GI tables (non-Indian cohort),16.56,16.56,16.56,Medium,0.62,24.0,"Per-100g values proxy-mapped to validated source item 'Fried Fritter' (food_id=NONIND_0517); mapping_score=0.48; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0281,Salad (kachumber),Salad (kachumber),Dairy,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0282,Onion salad,Onion salad,Dairy,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,14.2,14.2,14.2,Medium,0.41,20.0,"Per-100g values proxy-mapped to validated source item 'Onion Rings' (food_id=WEST_IN_0230); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0283,Green salad,Green salad,Dairy,portion,100,100,100,0.9,31.4,Henry et al. GI tables (non-Indian cohort),5.32,5.32,5.32,Low,0.45,16.93,"Per-100g values proxy-mapped to validated source item 'Green Gram' (food_id=NONIND_0621); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0284,Idli podi (gunpowder) with oil,Idli podi (gunpowder) with oil,Mixed meals,portion,100,100,100,0.9,68.0,Henry et al. GI tables (non-Indian cohort),11.7,11.7,11.7,Medium,0.45,17.2,"Per-100g values proxy-mapped to validated source item 'White Rice Cooked with Oil' (food_id=NONIND_0010); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0285,Dosa podi with ghee,Dosa podi with ghee,Mixed meals,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.45,34.75,"Per-100g values proxy-mapped to validated source item 'Dosa' (food_id=IND_HENRY2021_688); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=120g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0286,Hyderabadi haleem,Hyderabadi haleem,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0287,Nihari,Nihari,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0288,Payaa soup,Payaa soup,Mixed meals,portion,100,100,100,0.9,74.0,Henry et al. GI tables (non-Indian cohort),15.44,15.44,15.44,Medium,0.45,20.87,"Per-100g values proxy-mapped to validated source item 'Soy Bean Paste Soup and Rice' (food_id=NONIND_0314); mapping_score=0.14; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0289,Dal baati churma,Dal baati churma,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0290,Baati (plain),Baati (plain),Mixed meals,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,"Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0291,Churma (sweet),Churma (sweet),Mixed meals,portion,100,100,100,0.9,55.0,Henry et al. GI tables (non-Indian cohort),7.33,7.33,7.33,Low,0.45,13.33,"Per-100g values proxy-mapped to validated source item 'Sweet Corn' (food_id=NONIND_0415); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0292,Undhiyu,Undhiyu,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0293,Kadhi khichdi (combo),Kadhi khichdi (combo),Mixed meals,portion,100,100,100,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,3.89,3.89,Low,0.45,11.11,"Per-100g values proxy-mapped to validated source item 'Khichdi' (food_id=IND_HENRY2021_663); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
