food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_FINAL_0378,Waffle (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),20.9,11.5,30.3,High,0.55,100,29.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0379,Waffle (thin crust),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.8,14.7,38.9,High,0.55,100,35.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0380,Waffle (pan style),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),35.3,19.4,51.2,High,0.55,100,47.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0381,Waffle (with chicken),"Western foods (India, common consumption)",72.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.9,14.8,39.0,High,0.55,100,37.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0382,Waffle (with vegetables),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),28.7,15.8,41.6,High,0.55,100,39.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0383,Waffle (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),27.6,15.2,40.0,High,0.55,100,35.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0384,Waffle (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0385,Waffle (toasted),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),29.9,16.4,43.4,High,0.55,100,39.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0386,Waffle (grilled),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),29.9,16.4,43.4,High,0.55,100,39.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0387,Waffle (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0388,Waffle (cold),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0389,Milkshake (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,9.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0390,Milkshake (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.1,3.9,10.3,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0391,Milkshake (pan style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.4,5.2,13.6,Low,0.55,100,15.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0392,Milkshake (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.2,4.0,10.4,Low,0.55,100,12.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0393,Milkshake (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.7,4.2,11.2,Low,0.55,100,13.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0394,Milkshake (fried),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0395,Milkshake (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0396,Milkshake (toasted),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.0,4.4,11.6,Low,0.55,100,13.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0397,Milkshake (grilled),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.0,4.4,11.6,Low,0.55,100,13.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0398,Milkshake (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.7,5.3,14.1,Low,0.55,100,15.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0399,Cold coffee (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,9.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0400,Cold coffee (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.1,3.9,10.3,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0401,Cold coffee (pan style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.4,5.2,13.6,Low,0.55,100,15.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0402,Cold coffee (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.2,4.0,10.4,Low,0.55,100,12.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0403,Cold coffee (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.7,4.2,11.2,Low,0.55,100,13.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0404,Cold coffee (fried),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0405,Cold coffee (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0406,Cold coffee (toasted),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.0,4.4,11.6,Low,0.55,100,13.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0407,Cold coffee (grilled),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.0,4.4,11.6,Low,0.55,100,13.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0408,Cold coffee (chocolate),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0409,Cold coffee (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.7,5.3,14.1,Low,0.55,100,15.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
